smiles,Caco2Papp,scaffold
COCCNC(=O)c1cccc(-c2ccc3ccncc3c2)c1,1.3005954838899636,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7290>
COCCC(=O)Nc1cccc(-c2ccc3ccncc3c2)c1,0.6776069527204931,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7300>
COCCC(=O)Nc1ccc(-c2ccc3ccncc3c2)cc1,1.1705550585212086,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7370>
FC1(F)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.6963563887333322,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb73e0>
FC1(F)CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.2013971243204514,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7450>
NC(=O)Cn1ccc(Nc2cccc(-c3cccc(S(N)(=O)=O)c3)n2)n1,-0.0362121726544447,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb74c0>
CC[C@@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,1.2622137054764169,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7530>
CC[C@H](C(N)=O)c1cccc(Nc2cccc(-c3cccnc3)n2)n1,1.3001605369513525,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb75a0>
COc1c(F)ccc2cc3c(=O)n(CCCN4CCCCC4)ccn3c12,1.4299136977637543,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7610>
NC(=O)Nc1nc(OCCN2CCCCC2)ccc1-c1ncccn1,1.5219222448835004,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7680>
COc1ccc2c(c1)[nH]c1c(C(=O)O)ccnc12,0.1072099696478683,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb77d0>
C[C@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,0.8068580295188175,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb78b0>
CC(=O)N[C@H](C)COc1ccc(N)c(-c2cc(-c3ccncc3)ccn2)c1,1.388988785124714,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7990>
C[C@@H](N)COc1ccc([N+](=O)[O-])c(-c2cc(-c3ccncc3)ccn2)c1,1.0711452904510828,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7a00>
Nc1ccc(OC2CNC2)cc1-c1cc(-c2ccncc2)ccn1,0.5024271199844327,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7ae0>
c1cncc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,1.2219355998280057,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7d10>
CN(c1ccc(CCN2CCC2)cc1)c1nccc(-c2cccc(F)c2)n1,0.5263392773898441,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb7ed0>
c1cc2ccc(-c3cnn(CCN4CCCCC4)c3)cc2cn1,1.1525940779274697,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8040>
c1cc2ccc(-c3cnn(CCN4CCOCC4)c3)cc2cn1,1.543322900646912,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb80b0>
c1ncc2cc(-c3cnn(CCC4CNC4)c3)ccc2n1,0.1303337684950061,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8120>
c1ncc2cc(-c3cnn(CCN4CCCCC4)c3)ccc2n1,1.5308397786165204,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8190>
c1ncc2cc(-c3cnn(CCN4CCOCC4)c3)ccc2n1,1.5917322389518356,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8200>
O=C(c1cc(-c2ncccc2F)[nH]n1)N1CCC(n2cnc3cc(Cl)ccc32)CC1,0.8518696007297664,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8270>
Oc1cc(OC2CCN(C3CC3)CC2)ccc1-c1n[nH]c2cccnc12,0.670245853074124,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb82e0>
COc1ccc(Nc2cc(N(CCc3ccncc3)C3CC3)ccn2)cc1,0.9420080530223132,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb83c0>
COc1ccc(N(C)c2nccc(N(CCc3ccncc3)C3CC3)n2)cc1,0.9694159123539814,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb84a0>
Clc1ccc(N2CCN(Cc3n[nH]cc3-c3ccc4ncsc4c3)CC2)nc1,0.5550944485783191,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8510>
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncs1,0.7497363155690611,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8580>
O=C(c1n[nH]cc1C#Cc1cncnc1)N1CCC(OC2CCN(C3CC3)CC2)CC1,0.481442628502305,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8660>
Cn1cc(C#Cc2cncs2)c(C(=O)N2CCC(Oc3cncc(Cl)c3)CC2)n1,1.248708735600918,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8740>
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,1.2143138974243997,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb87b0>
CCn1cc(C#Cc2cncs2)c(C(=O)N2CCN(Cc3cncc(Cl)c3)CC2)n1,1.3364597338485296,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8820>
COc1cncc(CN2CCN(C(=O)c3n[nH]cc3C#Cc3cncs3)CC2)c1,0.2329961103921538,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8890>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,0.8457180179666587,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8900>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cc2)CC1,0.8234742291703011,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8970>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(c2ccc(Cl)cn2)CC1,0.9885589568786156,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb89e0>
CN1CCC(N2CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC2)CC1,-0.4089353929735008,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8ac0>
C[C@H](N)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,0.9637878273455552,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8b30>
c1cncc(-c2cccc(Nc3ccc(CCN4CCC4)nc3)n2)c1,0.5171958979499743,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8ba0>
FC1(F)CN(CCc2ccc(Nc3cccc(-c4cccnc4)n3)cn2)C1,1.4184670209466006,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8c10>
Fc1cccc(-c2cccc(Nc3cccc(CCN4CCC4)n3)n2)c1,-0.2924298239020636,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8c80>
Fc1cccc(-c2cccc(Nc3ccc(CCN4CCC4)cn3)n2)c1,0.3304137733491908,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8cf0>
NC(=O)Cc1cccc(Nc2ccnc(-c3cccnc3)n2)n1,0.5514499979728752,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8d60>
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCCC1,1.3408405498123317,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8dd0>
CN(C)CCOc1ccc(-c2ccc3ccncc3c2)cc1,1.1592663310934943,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8e40>
FC1(F)CC(NCCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.1958996524092337,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8eb0>
CN1CCN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CC1,0.927883410330707,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8f20>
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncn1C,-0.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb8f90>
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cnccn1,0.2455126678141498,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9000>
Cn1cc(-c2ccc3ncsc3c2)c(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n1,1.0580462303952818,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9070>
Cn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.3151303171836015,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb90e0>
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCC(Oc2cncc(Cl)c2)CC1,1.0153597554092142,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9150>
Cn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,1.3328422669943516,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb91c0>
CCn1ncc(C#Cc2cncs2)c1C(=O)N1CCN(Cc2cncc(Cl)c2)CC1,1.4242280706959798,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9230>
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCN(c3ccc(Cl)cn3)CC2)[nH]n1,0.1702617153949573,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9310>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCOCC2)CC1,0.8904210188009143,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9380>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCC(F)(F)CC2)CC1,1.255995726722402,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb93f0>
COc1cncc(CN2CCN(Cc3n[nH]c4cccnc34)CC2)c1,0.5037906830571811,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb94d0>
COc1ccc(C(F)(F)F)c2c1cc1c(=O)n(CCCN3CCCCC3)ccn12,1.172894697752176,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9540>
COc1c(Cl)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,1.1152775913959014,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb95b0>
COc1c(Cl)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,1.1778249718646818,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9620>
COc1ccc(C(F)(F)F)c2[nH]c3c(=O)n(CCCN4CCCCC4)ccc3c12,1.1258064581395268,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9700>
COc1ccc(C(F)(F)F)c2c1c1cc[nH]c(=O)c1n2CCCN1CCCCC1,0.9614210940664484,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9770>
O=c1c2[nH]c3ccsc3c2ncn1CCCN1CCCCC1,1.3951515915045425,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9850>
COc1c(F)ccc2c1[nH]c1c(=O)n(CCCN3CCCCC3)ccc12,1.4007106367732314,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb98c0>
COc1c(F)ccc2c3cc[nH]c(=O)c3n(CCCN3CCCCC3)c12,1.4483971034577676,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9930>
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,0.1613680022349748,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb99a0>
Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,0.2810333672477275,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9a10>
CC(=O)N[C@@H](C)COc1ccc2sc3c(c2c1)SCCN(C)C3=O,1.1746411926604483,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9af0>
C[C@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,0.761927838420529,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9b60>
C[C@@H](COc1ccc(-c2ccc3ccncc3c2)cc1)CC(N)=O,0.921686475483602,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9bd0>
Fc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,1.030599721965951,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9cb0>
COc1cc2ccncc2cc1-c1ccc(OCCN2CCCC2)cc1,1.0817072700973491,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9d20>
Fc1cccc(-n2ccc(Nc3ccc(OCCCN4CCCC4)cc3)n2)c1,0.6374897295125107,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9e70>
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,0.0681858617461616,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9f50>
C[C@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCCCC4)cc3)cc12,0.1958996524092337,<rdkit.Chem.rdchem.Mol object at 0x7fb386cb9fc0>
O=C(Cn1cccc(Nc2nccc(-c3cccnc3)n2)c1=O)N1CCC1,1.2335037603411343,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba030>
O=C(Cn1cccc(Nc2cc(-c3cccnc3)ccn2)c1=O)N1CCC1,1.2260841159758238,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba0a0>
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CCOCC1,1.351022852584124,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba110>
CN1CCN(C(=O)Cn2cccc(Nc3cccc(-c4cccnc4)n3)c2=O)CC1,0.919078092376074,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba180>
Fc1cccc(-c2ccnc(Nc3ccc(CCN4CC(F)(F)C4)cn3)n2)c1,0.6334684555795865,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba1f0>
c1ncc2cc(-c3ccc(OCCN4CCNCC4)cc3)ccc2n1,1.0342272607705507,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba2d0>
c1cc(-c2ccc3cnncc3c2)ccc1OCCN1CCNCC1,0.69810054562339,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba340>
COc1ccc(-c2cc(NC3CCN(Cc4cncc(Cl)c4)CC3)n[nH]2)c(OC)c1,1.0318122713303703,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba3b0>
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.09795107099415,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba420>
O=C(c1n[nH]c2cnc(-c3ccccc3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,-1.3010299956639813,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba490>
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2ccc(Cl)cc2)CC1,-0.7695510786217261,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba500>
O=C(c1n[nH]c2cc(-c3ccccn3)cnc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.5352941200427705,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba570>
c1nc2ccc(-c3c[nH]nc3CN3CCC(c4cnnc(C5CC5)c4)CC3)cc2s1,1.0301947853567512,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba650>
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cccnn1,-0.2006594505464183,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba730>
COc1cncc(OC2CCN(C(=O)c3cc(-c4cc5ncoc5cc4OC)n[nH]3)CC2)c1,0.8876173003357362,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba810>
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)[nH]n1,1.100370545117563,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba880>
CCC(=O)N1CCN(C(=O)c2n[nH]cc2-c2ccc3ncsc3c2)CC1,0.2479732663618066,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba8f0>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCN(CC2CCOCC2)CC1,0.9921114877869496,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba960>
O=C(c1n[nH]cc1C#Cc1cncs1)N1CCC(CN2CCCCC2)CC1,0.7007037171450193,<rdkit.Chem.rdchem.Mol object at 0x7fb386cba9d0>
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)(F)F)CC2)CC1,1.1482940974347458,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaa40>
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(OC2CCN(CC(F)F)CC2)CC1,1.0318122713303703,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaab0>
O=C(c1n[nH]cc1-c1ccc2ncsc2c1)N1CCC(CN2CCCCC2)CC1,0.287801729930226,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbab90>
O=C(c1n[nH]c2cccc(Cl)c12)N1CCC(Oc2cncc(Cl)c2)CC1,0.9324737646771531,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbac70>
O=C(c1n[nH]c2ccc(Cl)nc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.8668778143374989,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbadc0>
O=c1cc2cccc(Nc3cccc(-c4cccnc4)n3)c2c[nH]1,1.1846914308175989,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbae30>
c1cnc2cc(-n3ccc(OCC4CNC4)n3)ccc2c1,1.050379756261458,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaea0>
c1ccc(-n2cc(Nc3ccc(OCCCN4CCCC4)cc3)cn2)nc1,1.292477593667784,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaf10>
FC1(F)CN(CCc2ccc(Nc3ccn(-c4cccnc4)n3)cc2)C1,1.498861688992884,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaf80>
Fc1cccc(-n2ccc(Nc3ccc(CCN4CC(F)(F)C4)cc3)n2)c1,0.1072099696478683,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbaff0>
c1cc2ccc(-c3ccc(CCCN4CCCCC4)cc3)cc2cn1,0.7543483357110189,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb060>
C[C@@H](CN(C)C)NC(=O)c1nccc2ccc(-c3ccc(OCCN4CCC(F)(F)CC4)cc3)cc12,-0.431798275933005,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb0d0>
CN1CCC(C(F)(F)c2ccc(N(C)c3cccc(-c4cccnc4)n3)cc2)CC1,-0.6989700043360187,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb1b0>
CC(C)NCCOc1ccc(-c2ccc3ncncc3c2)cc1,1.184975190698261,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb220>
CC(C)NCCOc1ccc(-c2ccc3ccncc3n2)cc1,1.2068258760318498,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb300>
c1cc2ncc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,0.9232440186302766,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb370>
c1cc2cnc(-c3ccc(OCCN4CCNCC4)cc3)cc2cn1,1.0993352776859575,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb3e0>
c1cc2ccc(-c3ccc(OCCN4CCC4)cc3)cc2cn1,1.0149403497929366,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb450>
COC1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.9074113607745862,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb4c0>
COC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C1,0.989894563718773,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb530>
c1cc2ccc(-c3ccc(OCCN4CC5(CCO5)C4)cc3)cc2cn1,0.9951962915971796,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb5a0>
C[C@@H]1CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)C[C@H](C)O1,0.7347998295888469,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb610>
c1cc(-c2ccc3cnsc3c2)ccc1OCCN1CCOCC1,0.865103974641128,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb6f0>
Clc1cc(CN2CCOCC2)ccc1Nc1nccc(-c2ccnnc2)n1,1.4622482153549974,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb760>
Cc1cc(-c2ccc3ccncc3c2)ccc1OCCN1CCOCC1,0.4771212547196624,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb7d0>
O=C(c1n[nH]c2ccc(-c3ccccn3)nc12)N1CCC(Oc2ccc(Cl)cc2)CC1,-0.1611509092627447,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb840>
COc1ccc(Nc2nccc(N(CCCc3ccncc3)C3CC3)n2)cc1,0.436162647040756,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb920>
COc1ncc(Oc2cccc(N(CCc3ccncc3)C3CC3)c2)cn1,1.0086001717619175,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbb990>
CN1[C@@H]2CC[C@H]1C[C@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,-0.5086383061657274,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbba00>
CN1[C@@H]2CC[C@H]1C[C@@H](OC1CCN(C(=O)c3n[nH]cc3-c3ccc4ncsc4c3)CC1)C2,-0.3979400086720376,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbba70>
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(OC2CCN(C3CC3)CC2)CC1,-0.0969100130080563,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbae0>
Cc1[nH]nc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)c1C#Cc1cncnc1,0.6637009253896482,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbb50>
O=C(c1n[nH]cc1C#Cc1ncccn1)N1CCC(Oc2ccc(Cl)cc2)CC1,0.5987905067631151,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbbc0>
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C4CC4)CC3)CC2)n(C)n1,1.2902572693945182,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbc30>
CCn1ncc(-c2ccc3ncsc3c2)c1C(=O)N1CCC(OC2CCN(C3CC3)CC2)CC1,1.3180633349627615,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbd10>
COc1cc2ocnc2cc1-c1cc(C(=O)N2CCC(OC3CCN(C)CC3)CC2)[nH]n1,0.1875207208364631,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbd80>
Clc1cncc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,1.0637085593914173,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbdf0>
Clc1cncc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2n[nH]c3cccnc23)c1,1.4235735197327355,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbe60>
COc1cncc(CN2CCN(C(=O)c3n[nH]c4cccnc34)CC2)c1,0.0253058652647702,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbed0>
O=C(c1n[nH]c2cccnc12)N1CCN(c2ccc(Cl)cn2)CC1,1.0240749873074262,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbbf40>
COc1cncc(OC2CCN(C(=O)c3n[nH]c4cc(-c5ccccn5)cnc34)CC2)c1,-0.0457574905606751,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc040>
COc1cncc(OC2CCN(C(=O)c3cc(-c4ccn5nccc5c4)n[nH]3)CC2)c1,0.9370161074648142,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc0b0>
COc1cncc(OC2CCN(C(=O)c3cccc4[nH]cnc34)CC2)c1,0.9036325160842376,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc120>
O=C(c1cccc2[nH]cnc12)N1CCN(Cc2ccc(Cl)c(F)c2)CC1,1.4263485737875077,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc190>
O=C(c1n[nH]c2c(Cl)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.8061799739838872,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc200>
O=C(c1n[nH]c2c(F)cccc12)N1CCC(Oc2cncc(Cl)c2)CC1,0.9712758487381052,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc270>
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,-0.1739251972991735,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc350>
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccc(F)cc4)C3)[nH]n2)c(OC)c1,-0.2076083105017461,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc3c0>
COc1ccc(-c2cc(C(=O)N3CC[C@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,0.3502480183341628,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc430>
COc1ccc(-c2cc(C(=O)N3CC[C@@H](Oc4ccccc4)C3)[nH]n2)c(OC)c1,0.0253058652647702,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc4a0>
COc1ccc(-c2cc(C(=O)N3CC[C@@H](OC)C3)[nH]n2)c(OC)c1,1.4379090355394983,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc510>
COc1ccc(-c2cc(C(=O)N3CC[C@H](OC)C3)[nH]n2)c(OC)c1,1.4347285417797575,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc580>
COc1ccc(-c2cc(C(=O)N3CCC(Oc4ncccc4F)CC3)[nH]n2)c(OC)c1,0.5831987739686227,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc5f0>
Fc1cc(OCCN2CCCC2)ccc1-c1ccc2ccncc2c1,0.9429995933660406,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc660>
NC(=O)Cc1cccc(Nc2nccc(-c3cccnc3Cl)n2)n1,1.2814878879400813,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc6d0>
NC(=O)Cc1cccc(Nc2nccc(-c3ccnnc3)n2)n1,0.1271047983648076,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc740>
CN(C)C(=O)Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O,1.3911116137028026,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc820>
O=C(Cn1cccc(Nc2cccc(-c3cccnc3)n2)c1=O)N1CC(F)(F)C1,1.1408221801093106,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbc900>
c1cc2ccc(-c3ccc(OCCN4CC5(COC5)C4)cc3)cc2cn1,0.9164539485499252,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbca50>
CC1(C)CN(CCOc2ccc(-c3ccc4ccncc4c3)cc2)CCO1,0.3263358609287514,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbcac0>
CC1(C)COCCN1CCOc1ccc(-c2ccc3ccncc3c2)cc1,0.3242824552976926,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbcb30>
Cn1cc2cc(-c3ccc(OCCN4CCOCC4)cc3)ccc2n1,1.3989810666581313,<rdkit.Chem.rdchem.Mol object at 0x7fb386cbcc10>
