smiles,Fu_final,lgFu,Fu_train_test,scaffold
CC1(NC(=O)C2CN(C)C3CC4=CNC5=CC=CC(C3C2)=C45)OC2(O)C3CCCN3C(=O)C(CC3C=CC=CC=3)N2C1=O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac5f0>
Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac660>
CC1=NN=C2CN=C(C3=CC=CC=C3Cl)C3C=C(CC)SC=3N12,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac6d0>
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac7b0>
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac820>
CC1C(=CC2=CC=C(C=C2)S(C)=O)C2C=CC(F)=CC=2C=1CC(O)=O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac890>
Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ac970>
Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aca50>
CC(c1cc2ccccc2s1)N(O)C(N)=O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acac0>
COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c2c(c1OC)OC(C=C2)C1CC1,0.07,-1.15490196,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acba0>
COc1cc2nc([nH]c(=N)c2c(c1OC)c1ccccn1)N1CCc2c(C1)cccc2NS(=O)(=O)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acc10>
OC(=O)[C@H]1NC[C@H](C1)Oc1cccc(c1)Cl,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acc80>
CC(Cc1sc(=N)[nH]c1c1ccc(o1)P(=O)(O)O)C,0.07,-1.15490196,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1accf0>
COc1ccc(cn1)[C@H](CC(=O)O)CCC[C@@H](CCc1ccc2c(n1)NCCC2)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acd60>
CS(=O)(=O)N1CCN(CC1)Cc1cc2c(s1)c(nc(n2)c1cccc2c1cn[nH]2)N1CCOCC1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acdd0>
Nc1nc(cc2c1nc(n2Cc1ccccc1)O)C(F)(F)F,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ace40>
OC(=Nc1cc(F)cc(c1)C(F)(F)F)NC1CC2CCC(C1)N2CC1=CC2N(C(C1)CCC2)C(=O)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aceb0>
CC(CC(=Nc1cccc(c1)N=C(c1ccccc1Br)O)O)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acf20>
CCS(=O)(=O)Nc1cccc(c1)N=C(c1ccccc1Br)O,0.07,-1.15490196,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1acf90>
C=CC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCCC1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad000>
CN=C(c1cc(F)ccc1CN=C(c1nc(n(c(=O)c1O)C)C(C)(C)C)O)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad070>
COc1ccc(cc1)N(C1CCN(CC1)[C@@H](CCN=C(c1c(C)cc(nc1C)Cl)O)C)Cc1cccnc1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad150>
Cc1ccc2c(c1)oc(n2)C[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad1c0>
OC[C@H]1N(CCCCCCOc2cccc(c2)C(F)(F)F)C[C@@H]([C@H]([C@@H]1O)O)O,0.07,-1.15490196,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad230>
O[C@@H](CN1CCC(CC1)Oc1ccc(c(c1)Cl)Cl)CN=C(c1cn(C)c(=O)cc1C(F)(F)F)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad2a0>
CO[C@@H]([C@@H]1CCCN1C(=O)C[C@H]([C@@H](N(C(=O)[C@H](C(C)C)N=C(C(N)(C)C)O)C)[C@H](CC)C)OC)[C@H](C(=N[C@H](c1nccs1)Cc1ccccc1)O)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad310>
CN(CC[C@H](n1ncc(c1)NC(=O)c1n[nH]c2c1CCC(C2)(C)C)c1ccccc1)C,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad380>
COCCn1cc(ccc1=O)c1cc2nc(sc2n(c1=O)C(C)C)NC(=NCC)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad3f0>
CCN=C(Nc1nc2c(s1)n(C(C)C)c(=O)c(c2)c1ccc(nc1)c1nnnn1C)O,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad4d0>
CC1NC(=O)C2C=C(CN(C)C3=CC=C(S3)C(=O)NC(CCC(O)=O)C(O)=O)C=CC=2N=1,0.07,-1.15490196,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad5b0>
[O-][N+](=O)C1C=CC=CC=1[N+]([O-])=O,0.069494,-1.15805269,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad620>
CC(=O)N(CC1=CC=CC=C1OC)C1C=NC=CC=1OC1C=CC=CC=1,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad700>
CC(Oc1n[nH]c(c1)N=c1[nH]c(ncc1Cl)N[C@H](c1ccc(cn1)F)C)C,0.069,-1.161150909,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad770>
CC1(O)CN(C1)C(=O)C1C2=C(SC=1CC1=CC=CC=C1C(F)(F)F)N(CC(C)C)C(=O)N(C)C2=O,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad7e0>
OC1C=CC(C(O)CNC2CCCC2OCC2C=CC=CC=2)=C2SC(=O)NC=12,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad850>
Fc1cccc(c1)CC[N+]12CCC(CC1)[C@H](C2)OC(=O)[C@](c1ccccc1)(N1CCCCC1)C,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad930>
Cc1ccccc1c1ccc(cc1)N1CCOc2c(C1=O)c(N)ncn2,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ad9a0>
NC1SC=C2C=1C(=O)N(N=C2C(=O)NC1CC1)C1C=CC(F)=CC=1,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ada10>
Fc1ccc(c(c1)F)[C@@H]1C[C@@](C[C@H]1C(=O)N1CCC(CC1)c1cc(nn1c1ccc(c(c1)Cl)F)C)(C)N,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ada80>
CN1CCC(CC1)(COCc1nc(cc(c1)C(F)(F)F)N1CCC2C1C2)c1ccc(cc1)F,0.069,-1.161150909,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1adaf0>
CC(C)(C#C)NC(=O)C1C=C(Cl)C=C(Cl)C=1,0.068259334,-1.165837953,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1adb60>
Fc1ccc(cc1)CN=C(c1nc(N(C(=O)C(=O)N(C)C)C)c2c(c1O)nccc2)O,0.068,-1.167491087,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1adc40>
COC(=O)N1C[C@@H]([C@H](C1)C(=Nc1ccc(cn1)Cl)O)C(=Nc1ccc(cc1F)n1ccccc1=O)O,0.068,-1.167491087,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1add20>
N#Cc1cc(Cl)c(c(c1)Cl)C(=Nc1ccnc(c1)N=C([C@H]1C[C@H]1F)O)O,0.068,-1.167491087,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1add90>
CC(C)CCOC1C=CC(N)=CC=1,0.0676,-1.170053304,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ade00>
O=C(COC1=CC=CC=C1Cl)C1=CC=CN1,0.0676,-1.170053304,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ade70>
CC(=O)NC1C=CC(=CC=1)C1C=CN=C(NC2C=CC(=CC=2)N2CCOCC2)N=1,0.0676,-1.170053304,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1adee0>
CS(=O)(=O)C1C=CC(=CC=1)C1C=C(C=CC=1OCC(O)=O)C(F)(F)F,0.0676,-1.170053304,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1adf50>
CN1N=CC2C(=O)NC(=NC1=2)C1C=CC=CC=1,0.0676,-1.170053304,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae030>
CCC(C)C1OC2(CC3CC(CC=C(C)C(OC4CC(OC)C(OC5CC(OC)C(O)C(C)O5)C(C)O4)C(C)C=CC=C4COC5C(O)C(C)=CC(C(=O)O3)C45O)O2)C=CC1C,0.067000002,-1.173925184,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae110>
CN=C(CN1CCC(CC1)Oc1cc2c(ncnc2cc1OC)Nc1cccc(c1F)Cl)O,0.067,-1.173925197,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae180>
N#Cc1cnn2c1nc(cc2NCCCN1CCCC1)n1ccc2c1cc(cc2)N=C(O)C,0.067,-1.173925197,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae260>
CCCCCCCCCC,0.06697,-1.174119701,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae2d0>
CC1=NC=CN1C1C=CC(=CC=1)SC1C=C(C=CC=1)C1(CCOCC1)C(N)=O,0.066712068,-1.175795597,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae340>
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,0.066503133,-1.177157896,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae3b0>
O=C(NC1=CC=CC=C1Cl)C1=CC=NN1,0.0661,-1.179798541,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae420>
O=C(C1C2=CC=CC=C2C=C2C=CC=CC2=1)N1CCC(CC1)N1CC(CCC1)C(=O)N1CCOCC1,0.0661,-1.179798541,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae500>
CCC1NC2N=C(N=C(C=2C=1Cl)N1CC2C(N)C2C1)SC1C=NC2C=CC=[N+]([O-])C=2C=1,0.0661,-1.179798541,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae570>
CC(C)(C)C(O)(CN1C=NC=N1)CCC1C=CC(Cl)=CC=1,0.066004875,-1.180423987,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae5e0>
OC(=O)Cc1c2cccnc2n(c1C)S(=O)(=O)c1ccc(c(c1)Cl)Cl,0.066,-1.180456064,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae650>
N#CC1(CCN(CC1)Cc1cc(C(=O)NC2CCCCC2)c(=O)n2c1cccc2)c1ccccn1,0.066,-1.180456064,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae6c0>
Fc1cc(ccc1N1CCOCC1)C1ON=C(C1)c1ccc(o1)N(=O)=O,0.066,-1.180456064,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae730>
O=C1C(=O)C(=C1N1CCC(CC1)NCc1ccc(cc1)C(F)(F)F)NS(=O)(=O)c1c(C)noc1C,0.066,-1.180456064,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae810>
O=C(C1C=CC=CC=1)C1C=CC=CC=1,0.065430095,-1.184222449,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae8f0>
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae960>
C1CCN(CC1)[C@@H]([C@@H](c1ccccc1)N1CCCCC1)c1ccccc1,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1ae9d0>
FC(c1ccc(nc1)Nc1ccnc2c1ccc(n2)c1ncccc1C(F)(F)F)(F)F,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aea40>
OC(=O)c1cn(Cc2ccc(cc2)n2cnc3c2cccc3)c2c(c1=O)c(F)ccc2,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aeab0>
Fc1ccc(c(c1)F)[C@H]1C[C@](C[C@@H]1C(=O)N1CCC(CC1)c1ccnn1c1ccc(c(c1)Cl)F)(C)N,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aeb20>
OCC(N=C(c1c[nH]c2c1nc(cn2)c1nn(c2c1ccc(c2)F)CCCS(=O)(=O)C)O)(C)C,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aec00>
Clc1cccc(c1)C(=N[C@@H]1CCC[C@H](C1)N=C(c1ccccn1)O)O,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aec70>
CN[C@H](C(=N[C@H]1CCC[C@@H]2N(C1=O)[C@@H]1CN(CC[C@@H]1C2)CCc1ccc(c(c1)Cl)Cl)O)C,0.065,-1.187086643,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aece0>
CC1C=CC(=CC=1N1C(=O)C(Br)=C(C=C1C)OCC1C=CC(F)=CC=1F)C(=O)NC,0.0647,-1.189095719,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aed50>
CC1=NC(N=C1N)(C1CC1)C1C=C(C=CC=1)C1C=NC=C(Cl)C=1,0.0647,-1.189095719,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aedc0>
CC1CCC2=CC=CC=C2N1S(=O)(=O)C1C=C(NC(=O)CCC2=NNN=N2)C(=CC=1OC)OC,0.0647,-1.189095719,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aee30>
N#CC1C=CC=C(C=1)C(=O)NCC(O)CN1CCC(CC1)OC1C=CC(Cl)=C(Cl)C=1,0.0647,-1.189095719,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aeea0>
CN(C)C(=O)C1C=CC(=CC=1S(=O)(=O)NC(=O)NC1N=C(C=C(N=1)OC)OC)NC=O,0.064149833,-1.19280447,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1aef80>
Cc1ccc2c(c1)c(c1ccnc3c1cccc3S(=O)(=O)C)c(n2CC(=O)O)C,0.064,-1.193820026,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af060>
Cc1ccc(c(c1)C(=O)N1CC2CN(C(C1)C2)c1ncc2c(n1)cccc2)n1nccn1,0.064,-1.193820026,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af0d0>
Fc1ccc(c(c1)F)[C@@H]1C[C@](C[C@H]1C(=O)N1CCC(CC1)c1cc(nn1c1ccc(c(c1)Cl)F)C)(C)N(C)C,0.064,-1.193820026,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af1b0>
CC1CN(C(CO1)C1C=CC=CC=1)C1C=CC2OCC(=O)NC=2N=1,0.0633,-1.19859629,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af290>
CS(=O)(=O)C1=CN=C(C=C1)C1=NN=C(C=CC2=NN=C(O2)C2C=CC(=CC=2)C#N)N1C1=CC=CC=C1Cl,0.0633,-1.19859629,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af300>
CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.063,-1.200659451,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af370>
N#Cc1ccc(c(c1CC(=NCCONC(=N)N)O)F)NCC(c1ccccc1)(F)F,0.063,-1.200659451,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af3e0>
CCN=C(Nc1ncc(c(c1)c1scc(n1)C(F)(F)F)c1cncc(c1)c1onc(n1)C)O,0.063,-1.200659451,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af4c0>
O=C(c1ccc(cc1)OCc1ccccn1)Nc1cc(ccc1C)c1[nH]cnc1C,0.063,-1.200659451,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af530>
CC1OC(C)C2N(C1)c1c(CC32C(=NC(=O)N=C3O)O)cc2c(c1F)onc2C,0.063,-1.200659451,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af5a0>
CC12CCC(CC1CCC1C2CCC2(C)C(CCC21O)C1COC(=O)C=1)OC1CC(O)C(OC2CC(O)C(OC3CC(O)C(O)C(C)O3)C(C)O2)C(C)O1,0.062333333,-1.205279651,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af610>
COC1C=CC2CC3C4C(=CC=CC=4CCN3C)C=2C=1O,0.062,-1.207608311,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af680>
CCCCC1=NC2C(N)=NC3=CC=CC=C3C=2N1CC(C)C,0.062,-1.207608311,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af6f0>
COC1C=CC(=CC=1C)C1(N=C(N)C(C)=N1)C1C=C(C=CC=1)C1C=NC=NC=1,0.062,-1.207608311,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af760>
N#CC1C(Cl)=CC=CC=1Cl,0.061703333,-1.209691376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af840>
CCN1CC(C)(C)OC(=O)C1CC(=O)Nc1ccc(cc1)C(C)C,0.061,-1.214670165,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af8b0>
COC1=CC=CC(C(=O)NN(C(=O)C2C=C(C)C=C(C)C=2)C(C)(C)C)=C1C,0.060865667,-1.215627614,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1af990>
N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,0.060833333,-1.215858388,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afa00>
CC1=CC(C)=NC(NC(=O)NS(=O)(=O)C2C=CC=CC=2C(=O)OC2COC2)=N1,0.0608065,-1.216049994,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afa70>
CN(C)C(=O)C1CC(O)CN1C1(C(=O)N(C2=CC=C(Cl)C=C12)S(=O)(=O)C1C=CC(=CC=1OC)OC)C1=CC=CC=C1OC,0.0608,-1.216096421,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afb50>
NC(=O)CN1C2C=C(F)C=CC=2C(CCN2CCN(CC2)C2=NC=CC3SC=CC=32)=CC1=O,0.0607,-1.216811309,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afbc0>
O=C(C1C=CC=CC=1)N1CC(=O)NC2C=CC(Cl)=CC=2C1C1C=CC=CC=1,0.0606,-1.217527376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afca0>
COC1=CN=C(N=C1NC1CCCC1)C1=CC=CC=N1,0.0606,-1.217527376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afd10>
CCCN(CCNCCC1C=CC(O)=C2NC(=O)SC=12)C(=O)CCOCCC1C=CC=CC=1,0.0606,-1.217527376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afdf0>
CC(C)(F)CC(NC(C1C=CC(=CC=1)C1C=CC(=CC=1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,0.0606,-1.217527376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afe60>
CC(C)(C)NC(=O)NCCN1CC(CNC(=O)C2C=C(Cl)C=C(Cl)C=2)OCC1,0.0606,-1.217527376,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1afed0>
CN(C)c1nc(N(C)C)nc(N(C)C)n1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0040>
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,0.06,-1.22184875,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b00b0>
CC1=NS(=O)(=O)c2cc(Cl)ccc2N1,0.06,-1.22184875,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0120>
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(O)=O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0190>
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0270>
CN1CCN(CCCCN2C(=O)N(CC2=O)N=CC2=CC=C(O2)C2C=CC(Cl)=CC=2)CC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0350>
CC1=C(C=CC=C1C)C(C)C1=CN=CN1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b03c0>
CC1C(=CC2=CC=C(C=C2)SC)C2C=CC(F)=CC=2C=1CC(O)=O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0430>
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,0.06,-1.22184875,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0510>
CN1CC(=O)N2C(CC3=C(NC4C=CC=CC3=4)C2C2=CC=C3OCOC3=C2)C1=O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0580>
CN1CC(O)C(CC1)C1=C2OC(=CC(=O)C2=C(O)C=C1O)C1C=CC=CC=1Cl,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b05f0>
OC(=O)C[C@@H](c1cncnc1)CCCCCCc1ccc2c(n1)NCCC2,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0660>
OCC1CCN(CC1)CCCOc1cc2ncnc(c2cc1OC)N=c1[nH][nH]c(c1)CC(=Nc1cccc(c1)F)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b06d0>
COc1c(OC)cc2c(c1c1ccc(cc1)F)c(N)cc(n2)N1CCCN(CC1)C(=O)N1CCOCC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0740>
COc1ccc(cn1)c1ncnc(c1)N1C[C@@H]([C@H](C1)c1cc(F)c(cc1F)F)N,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b07b0>
CCOc1cc2[nH]cc(c(=Nc3ccc(cc3F)C)c2cc1N1CCN(CC1)C)C(=N)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0820>
CCOc1cc2[nH]cc(c(=Nc3cc(C)ccc3F)c2cc1N1CCN(CC1)C)C(=N)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0890>
N#Cc1ccccc1N1CCN(CC1)C(=O)COCc1ccccc1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0900>
CN(c1cccc2c1c[nH]n2)c1ccnc(n1)Nc1cc(cc(c1)N1CCOCC1)N1CCOCC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0970>
Fc1ccc(c(c1)C(=N)O)CN=C(c1nc(n(c(=O)c1O)C)C(C)(C)C)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0a50>
Cc1ccc(nn1)N1CC(C1)COc1ccc(cc1)c1noc(n1)C,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0ac0>
NCc1csc(n1)N=C(c1cc(nn1Cc1ccccc1)C(C)(C)C)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0b30>
N#Cc1cc(C)c(c(n1)C)C(=NCC[C@H](N1CCC(CC1)N(c1ccccc1)Cc1cnccc1C)C)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0ba0>
OC[C@H]1O[C@H](Oc2ccc(cc2Cl)n2ccc3c2ccc(c3)NS(=O)(=O)C)[C@H]([C@H]([C@@H]1O)O)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0c10>
CC(Oc1n[nH]c(c1)n1cnc2c1[nH]c(=N[C@H](c1ccc(cn1)F)C)cc2)C,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0c80>
O=C(C1(CCCCCC1)c1cccs1)O[C@H]1C[N+]2(CCCc3ccncc3)CCC1CC2,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0dd0>
Cn1ccc(n1)CCC[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0e40>
OC(=Nc1ncccc1F)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0eb0>
FCCN=C(c1cn(c2c1ncc(c2)C)Cc1ncnc(c1C)OC)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b0f20>
FC(c1ccc(o1)COc1cnc(nc1)N1CCN(CC1)S(=O)(=O)C[C@@]1(C)N=C(N=C1O)O)(F)F,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b1000>
OC(=Nc1nncs1)C[N+]12CCC(CC1)[C@H](C2)OC(=O)C1(CCCCCC1)C1=CC=CC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b1070>
CCN=C(Nc1nc2c(s1)n(CCC(C)C)c(=O)c(c2)c1cccnc1)O,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b10e0>
CC(=O)N1CCN(CC1)c1ccc(cc1)CN(S(=O)(=O)Cc1ccccc1)C1CCC1,0.06,-1.22184875,train,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b1150>
O=S1CCC(CC1)[C@H](n1ncc(c1)NC(=O)c1n[nH]c2c1CCC(C2)(C)C)c1ccccc1,0.06,-1.22184875,test,<rdkit.Chem.rdchem.Mol object at 0x7f52bd1b11c0>
